method,operating_point,case,stable,psi_r_rms_wb,psi_r_rel_pct,is_rms_a,is_rel_pct,psi_r_conv_time_ms,is_conv_time_ms
C_sled23_t_type,5000rpm_+220Nm,rs_+20pct,True,0.0005694349538985233,0.5257142615545926,2.9404147312473485,0.368751820971456,7.85,nan
A_four_pole_sylvester,5000rpm_+220Nm,rs_+20pct,True,0.0007150433962913592,0.6601430215816868,0.06495582743367949,0.008145986820953013,3.07,3.6499999999999995
B_hori53_paper,5000rpm_+220Nm,rs_+20pct,True,0.0007206389888093753,0.6653089896495578,4.547473508864641e-13,5.702900068460563e-14,1.8799999999999997,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,rr_-20pct,True,0.0005594530109058468,0.5164987229696356,2.39525727433488,0.30038466078267434,18.36,nan
C_sled23_t_type,5000rpm_+220Nm,rr_-20pct,True,0.00035963417665099695,0.33202179513828234,0.49586993240028737,0.06218610544779546,6.159999999999999,10.509999999999998
A_four_pole_sylvester,5000rpm_+220Nm,rr_-20pct,True,0.00044119593335018644,0.4073213151284986,1.4282171945463766,0.17911000296489082,2.6999999999999997,nan
B_hori53_paper,5000rpm_+220Nm,rr_-20pct,True,0.0003940743604032921,0.3638176932389965,2.3437142008433856e-13,2.9392074193256357e-14,1.8799999999999997,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,rr_-10pct,True,0.00026917175575615857,0.24850499576799692,1.0561852425269658,0.13245418318924723,18.25,nan
C_sled23_t_type,5000rpm_+220Nm,rr_-10pct,True,0.00017878579449524812,0.16505878553122702,0.25021602494080075,0.03137911596369224,6.339999999999999,10.03
A_four_pole_sylvester,5000rpm_+220Nm,rr_-10pct,True,0.00022049027716102959,0.2035612363520888,0.7140843396821466,0.08955195938407269,2.7199999999999998,3.42
B_hori53_paper,5000rpm_+220Nm,rr_-10pct,True,0.00019703117340486725,0.18190330101905478,2.2737367544323206e-13,2.8514500342302815e-14,1.8199999999999998,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,rr_-5pct,True,0.00013225451463795454,0.12210013457049503,0.49776557105384606,0.062423833887248315,18.22,33.38
C_sled23_t_type,5000rpm_+220Nm,rr_-5pct,True,8.913826341949706e-05,0.08229430948875435,0.12569985395548283,0.015763779697249524,6.4399999999999995,9.84
A_four_pole_sylvester,5000rpm_+220Nm,rr_-5pct,True,0.00011021807232626998,0.1017556300439216,0.35703606305015756,0.04477521385099816,2.73,3.51
B_hori53_paper,5000rpm_+220Nm,rr_-5pct,True,9.851395261582239e-05,0.09095014188658414,2.3437142008433856e-13,2.9392074193256357e-14,1.8,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,rr_+5pct,True,0.00012809273337844774,0.11825789105064384,0.4454634235961474,0.05586472101422769,18.23,34.089999999999996
C_sled23_t_type,5000rpm_+220Nm,rr_+5pct,True,8.863524570089376e-05,0.08182991300821879,0.1269235400946219,0.0159172398494212,6.67,9.559999999999999
A_four_pole_sylvester,5000rpm_+220Nm,rr_+5pct,True,0.000110163652430194,0.10170538845744435,0.3570237636507064,0.04477367140669728,2.78,3.8299999999999996
B_hori53_paper,5000rpm_+220Nm,rr_+5pct,True,9.85104197330422e-05,0.09094688025529643,2.3437142008433856e-13,2.9392074193256357e-14,1.7599999999999998,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,rr_+10pct,True,0.00025245296458832313,0.23306985801835614,0.8458938236840985,0.1060819361694933,18.25,40.56999999999999
C_sled23_t_type,5000rpm_+220Nm,rr_+10pct,True,0.00017677362274147457,0.16320110647514893,0.25510835702272405,0.031992654028521965,6.789999999999999,9.44
A_four_pole_sylvester,5000rpm_+220Nm,rr_+10pct,True,0.0002202725978722834,0.2033602702790449,0.7140351412438726,0.08954578950146747,2.8099999999999996,4.18
B_hori53_paper,5000rpm_+220Nm,rr_+10pct,True,0.0001970170419316019,0.18189025454731728,2.3437142008433856e-13,2.9392074193256357e-14,1.7499999999999998,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,rr_+20pct,True,0.000491407833725883,0.4536779919474039,1.5363943900689552,0.19267629938308808,18.349999999999998,nan
C_sled23_t_type,5000rpm_+220Nm,rr_+20pct,True,0.00035158387524103496,0.3245895884708563,0.5154006562794586,0.06463541639662204,7.1,9.28
A_four_pole_sylvester,5000rpm_+220Nm,rr_+20pct,True,0.00044032522092722094,0.4065174552050221,1.4280203873742647,0.17908532175161662,2.8899999999999997,nan
B_hori53_paper,5000rpm_+220Nm,rr_+20pct,True,0.00039401783542291203,0.36376550819465303,2.3437142008433856e-13,2.9392074193256357e-14,1.7199999999999998,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lm_-20pct,True,0.002775529131996718,2.5624265564683624,67.02117748811212,8.404998444525045,nan,nan
C_sled23_t_type,5000rpm_+220Nm,lm_-20pct,True,0.004632868556510739,4.277161167207812,13.921540365356114,1.7458739088397173,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,lm_-20pct,True,0.0063150542865972464,5.830190223179141,3.5130121863690142,0.4405601791652565,nan,nan
B_hori53_paper,5000rpm_+220Nm,lm_-20pct,True,0.006657930301632575,6.146740532946746,2.3437142008433856e-13,2.9392074193256357e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lm_-10pct,True,0.0012042682274714688,1.1118056199121975,30.41155378871666,3.8138551405649648,nan,nan
C_sled23_t_type,5000rpm_+220Nm,lm_-10pct,True,0.0020616287479249124,1.903338787678652,6.273142779351396,0.7867029091227804,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,lm_-10pct,True,0.0028072960506863743,2.5917544403407207,1.5858901542668382,0.19888346906714197,nan,nan
B_hori53_paper,5000rpm_+220Nm,lm_-10pct,True,0.002959860137810072,2.7326047970897696,0.0,0.0,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lm_-5pct,True,0.0005643187202698092,0.520990847641123,14.534444719629287,1.8227370786224684,15.159999999999998,nan
C_sled23_t_type,5000rpm_+220Nm,lm_-5pct,True,0.0009770978839427624,0.9020772065479215,2.9888787125560294,0.3748295967250557,5.469999999999999,nan
A_four_pole_sylvester,5000rpm_+220Nm,lm_-5pct,True,0.0013298978356805207,1.2277895022798826,0.756217976621558,0.0948358586859128,nan,3.4299999999999997
B_hori53_paper,5000rpm_+220Nm,lm_-5pct,True,0.001402201083767514,1.2945413734388593,2.2737367544323206e-13,2.8514500342302815e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lm_+5pct,True,0.0005007019328912097,0.46225849872181873,13.356177254564466,1.6749727960140213,21.49,nan
C_sled23_t_type,5000rpm_+220Nm,lm_+5pct,True,0.0008849043767950175,0.8169622321360381,2.731547837563027,0.34255822094345156,9.449999999999998,nan
A_four_pole_sylvester,5000rpm_+220Nm,lm_+5pct,True,0.0012034434265722966,1.1110441464679186,0.6921050886714777,0.08679558330295617,nan,4.13
B_hori53_paper,5000rpm_+220Nm,lm_+5pct,True,0.0012689181290674795,1.1714917614889238,5.684341886080802e-14,7.128625085575704e-15,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lm_+10pct,True,0.0009474554896706439,0.8747107280611548,25.672582662530402,3.2195497816161516,28.499999999999996,nan
C_sled23_t_type,5000rpm_+220Nm,lm_+10pct,True,0.0016900985928932216,1.5603343764451338,5.237562690928086,0.6568327791340479,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,lm_+10pct,True,0.0022976553746538826,2.1212435069596434,1.3279190741117837,0.1665318063733572,nan,nan
B_hori53_paper,5000rpm_+220Nm,lm_+10pct,True,0.002422701123624648,2.236688358264683,2.5421149729252077e-13,3.188018055491506e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lm_+20pct,True,0.0017091398376425063,1.577913651925006,47.63899590883052,5.9743159031110356,nan,nan
C_sled23_t_type,5000rpm_+220Nm,lm_+20pct,True,0.0031009411082398297,2.862853700289524,9.676021191940798,1.213451421110576,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,lm_+20pct,True,0.00421293693338244,3.8894715081082114,2.456077633203447,0.3080120263534517,nan,nan
B_hori53_paper,5000rpm_+220Nm,lm_+20pct,True,0.0044423466907817545,4.101267395204547,5.684341886080802e-14,7.128625085575704e-15,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lls_-20pct,True,0.014373399220962068,13.269822840597888,126.47508659785164,15.861000149015096,nan,nan
C_sled23_t_type,5000rpm_+220Nm,lls_-20pct,True,0.005367141856088094,4.955057637777045,25.105985660153507,3.14849392879269,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,lls_-20pct,True,0.008271730109665603,7.6366342751005085,1.3117954324253933,0.16450977112459977,nan,nan
B_hori53_paper,5000rpm_+220Nm,lls_-20pct,True,0.008398763931281888,7.753914556660753,2.3437142008433856e-13,2.9392074193256357e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lls_-10pct,True,0.007207431211584639,6.654051268126002,60.96974178989104,7.6460993989254185,nan,nan
C_sled23_t_type,5000rpm_+220Nm,lls_-10pct,True,0.0026582740500906143,2.454174211971829,11.801004892540103,1.4799415868696932,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,lls_-10pct,True,0.0041358657526548255,3.818317781794145,0.6172584872919938,0.07740921332633001,nan,3.4299999999999997
B_hori53_paper,5000rpm_+220Nm,lls_-10pct,True,0.0041993819656410605,3.8769572783304835,2.2737367544323206e-13,2.8514500342302815e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lls_-5pct,True,0.003602018412623985,3.325458749826096,29.92487147993903,3.7528212375276837,nan,nan
C_sled23_t_type,5000rpm_+220Nm,lls_-5pct,True,0.0013225235081853889,1.2209813688714515,5.728725951437138,0.7184286298085407,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,lls_-5pct,True,0.002067933052594427,1.9091590536304677,0.2997984077930165,0.03759714832850172,nan,3.53
B_hori53_paper,5000rpm_+220Nm,lls_-5pct,True,0.0020996909828206044,1.9384786391653106,2.3437142008433856e-13,2.9392074193256357e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lls_+5pct,True,0.0035840969070438434,3.3089132409712083,28.813377125994965,3.6134308438322686,nan,nan
C_sled23_t_type,5000rpm_+220Nm,lls_+5pct,True,0.0013087477186805169,1.2082632718222566,5.413239753126019,0.678864105497633,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,lls_+5pct,True,0.002067933403509188,1.9091593776023155,0.28357043193574666,0.035562028729740035,nan,3.7799999999999994
B_hori53_paper,5000rpm_+220Nm,lls_+5pct,True,0.0020996909828202154,1.9384786391649513,0.0,0.0,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lls_+10pct,True,0.007135190786872312,6.587357396820732,56.52027560763115,7.088100304572076,nan,nan
C_sled23_t_type,5000rpm_+220Nm,lls_+10pct,True,0.0026031915950969764,2.4033209372416042,10.536115509770314,1.3213142142521044,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,lls_+10pct,True,0.004135867153428484,3.8183190750176896,0.5521955302223142,0.06924979158140683,nan,3.9899999999999998
B_hori53_paper,5000rpm_+220Nm,lls_+10pct,True,0.0041993819656406155,3.876957278330073,2.2737367544323206e-13,2.8514500342302815e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,lls_+20pct,True,0.014075991869493584,12.995250152202605,108.62220484610674,13.622104191385567,nan,nan
C_sled23_t_type,5000rpm_+220Nm,lls_+20pct,True,0.005147147639322198,4.751954374758924,19.998758585783662,2.508006291530143,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,lls_+20pct,True,0.008271735664598635,7.636639403530889,1.049098391477224,0.1315654346730008,nan,nan
B_hori53_paper,5000rpm_+220Nm,lls_+20pct,True,0.00839876393128141,7.753914556660312,1.6077746776921858e-13,2.016279655418845e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,llr_-20pct,True,0.0049270511784514194,4.54875671784431,88.14916903964344,11.054619695331292,nan,nan
C_sled23_t_type,5000rpm_+220Nm,llr_-20pct,True,0.0009541803676222927,0.8809192760650869,15.39568006642836,1.9307429660376836,10.29,nan
A_four_pole_sylvester,5000rpm_+220Nm,llr_-20pct,True,0.0028767910836877976,2.6559137085871267,0.1876248148908891,0.02352967131310014,nan,3.75
B_hori53_paper,5000rpm_+220Nm,llr_-20pct,True,0.0028774200456037537,2.6564943793853084,2.3437142008433856e-13,2.9392074193256357e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,llr_-10pct,True,0.002541759020016078,2.3466050988074802,43.25630596771277,5.4246910902007555,nan,nan
C_sled23_t_type,5000rpm_+220Nm,llr_-10pct,True,0.0004908270972349278,0.45314184387041967,7.232597640045824,0.9070263190354018,7.609999999999999,nan
A_four_pole_sylvester,5000rpm_+220Nm,llr_-10pct,True,0.001438403571119779,1.327964267089022,0.08823565201045773,0.011065465360275062,nan,3.6899999999999995
B_hori53_paper,5000rpm_+220Nm,llr_-10pct,True,0.0014387167593978322,1.3282534090589644,2.3437142008433856e-13,2.9392074193256357e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,llr_-5pct,True,0.0012868994558693813,1.188092498547152,21.420600504206096,2.686316783237347,nan,nan
C_sled23_t_type,5000rpm_+220Nm,llr_-5pct,True,0.0002488624356835889,0.229755006622565,3.5100760465135155,0.4401919634483245,7.01,nan
A_four_pole_sylvester,5000rpm_+220Nm,llr_-5pct,True,0.000719203770059427,0.663983965675998,0.04284440970842164,0.005373035963442334,3.1999999999999997,3.6599999999999997
B_hori53_paper,5000rpm_+220Nm,llr_-5pct,True,0.0007193600098545313,0.6641282095232477,2.3437142008433856e-13,2.9392074193256357e-14,2.12,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,llr_+5pct,True,0.00131158758209896,1.210885093137793,20.99686451211927,2.6331768580993447,nan,nan
C_sled23_t_type,5000rpm_+220Nm,llr_+5pct,True,0.0002557642427940682,0.23612689932714326,3.3150742694956126,0.4157371613403519,6.159999999999999,nan
A_four_pole_sylvester,5000rpm_+220Nm,llr_+5pct,True,0.0007192076843879334,0.6639875794659598,0.04050614191810491,0.005079798245498909,2.5599999999999996,3.6199999999999997
B_hori53_paper,5000rpm_+220Nm,llr_+5pct,True,0.0007193631678234986,0.6641311250262603,2.3437142008433856e-13,2.9392074193256357e-14,1.7499999999999998,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,llr_+10pct,True,0.0026403453086972597,2.4376220228628154,41.55981030285243,5.211936794339215,nan,nan
C_sled23_t_type,5000rpm_+220Nm,llr_+10pct,True,0.0005184176065185508,0.4786139792120444,6.4507499115117,0.8089762818907938,5.84,nan
A_four_pole_sylvester,5000rpm_+220Nm,llr_+10pct,True,0.0014384192231623656,1.3279787173821658,0.0788604060456538,0.009889733588549715,nan,3.6
B_hori53_paper,5000rpm_+220Nm,llr_+10pct,True,0.0014387293955094242,1.328265074981523,0.0,0.0,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,llr_+20pct,True,0.00531883886078049,4.910463302049742,81.33828052256135,10.200479115630758,nan,nan
C_sled23_t_type,5000rpm_+220Nm,llr_+20pct,True,0.0010642715365847683,0.9825577462688384,12.238494502859455,1.5348063271211199,5.33,nan
A_four_pole_sylvester,5000rpm_+220Nm,llr_+20pct,True,0.0028768536051033467,2.6559714296658585,0.1497647815900464,0.018781716518368387,nan,3.5599999999999996
B_hori53_paper,5000rpm_+220Nm,llr_+20pct,True,0.0028774706579324833,2.6565411057459603,1.1368683772161603e-13,1.4257250171151407e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,voltage_gain_+5pct,True,0.010821386536582225,9.990530425165892,35.21327881979404,4.416030347415083,nan,nan
C_sled23_t_type,5000rpm_+220Nm,voltage_gain_+5pct,True,0.007651643044220711,7.0641569245653875,9.969222350525811,1.250221220958946,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,voltage_gain_+5pct,True,0.008752062401175436,8.080087094782733,1.2420119132016607,0.1557583526549229,nan,nan
B_hori53_paper,5000rpm_+220Nm,voltage_gain_+5pct,True,0.008874936413946486,8.193526953797242,2.2737367544323206e-13,2.8514500342302815e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,voltage_gain_-5pct,True,0.010704027383551699,9.882182000030209,34.71462993708975,4.353495739093151,nan,nan
C_sled23_t_type,5000rpm_+220Nm,voltage_gain_-5pct,True,0.007624405071721394,7.039010258557816,9.97341391811972,1.250746877481665,nan,nan
A_four_pole_sylvester,5000rpm_+220Nm,voltage_gain_-5pct,True,0.00875206240117473,8.080087094782082,1.2420119132033893,0.1557583526551397,nan,nan
B_hori53_paper,5000rpm_+220Nm,voltage_gain_-5pct,True,0.008874936413945992,8.193526953796786,2.2737367544323206e-13,2.8514500342302815e-14,nan,0.0
D1_kubota_k1p2_t_type,5000rpm_+220Nm,voltage_offset_+1Vd_-1Vq,True,0.001603434029459597,1.4803238385311261,16.359180628236114,2.051573739635023,nan,nan
C_sled23_t_type,5000rpm_+220Nm,voltage_offset_+1Vd_-1Vq,True,0.0003665191001906431,0.3383781005770769,2.914248443410635,0.36547035656260424,7.2299999999999995,nan
A_four_pole_sylvester,5000rpm_+220Nm,voltage_offset_+1Vd_-1Vq,True,0.0008260283695595414,0.7626066706181251,0.111402445235581,0.013970768852687332,2.51,3.6899999999999995
B_hori53_paper,5000rpm_+220Nm,voltage_offset_+1Vd_-1Vq,True,0.0008386357457465779,0.7742460640500393,2.3437142008433856e-13,2.9392074193256357e-14,1.5599999999999998,0.0
